source_file	source_group	line_number	terms	reference_state	line_text
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/tables/old_fork_proteinmpnn_history.tsv	manuscript_codebase_mapping_note	12	v_48_010	note_or_generated_inventory	"d2a72a96e0bd98d3a242f93f80d2f6dd1d0a4d73	d2a72a9	2022-06-15T11:52:44-07:00	Justas Dauparas	justas.dauparas@gmail.com	add submit_example_8.sh for global polar AA bias, write git_hash to ouputs, and additional CA-only model - v_48_010	NA"
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/tables/tensor_extraction_source_versions.tsv	manuscript_codebase_mapping_note	31	protein_mpnn_utils	note_or_generated_inventory	"old_fork_python_source	source_repos/SajidAhmeduiu_ProteinMPNN/ca_proteinmpnn/protein_mpnn_utils.py	NA	False	False	False	False	False	False	False	False	False	0	False	NA"
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/tables/tensor_extraction_source_versions.tsv	manuscript_codebase_mapping_note	33	protein_mpnn_utils	note_or_generated_inventory	"old_fork_python_source	source_repos/SajidAhmeduiu_ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py	NA	False	False	False	True	False	False	False	False	False	0	False	old fork source contains neighbor-info history, not complete V6_V2 tensor returns"
proteinmpnn_ddg_recovery/recovered_v6v2.py	current_recovery_code	44	protein_mpnn_utils	active_or_text	"/ ""protein_mpnn_utils.py"""
proteinmpnn_ddg_recovery/recovered_v6v2.py	current_recovery_code	50	vanilla_model_weights	active_or_text	"/ ""vanilla_model_weights"""
proteinmpnn_ddg_recovery/recovered_v6v2.py	current_recovery_code	51	v_48_020	active_or_text	"/ ""v_48_020.pt"""
proteinmpnn_ddg_recovery/recovered_v6v2.py	current_recovery_code	92	checkpoint_path	active_or_text	checkpoint_path: Path
proteinmpnn_ddg_recovery/recovered_v6v2.py	current_recovery_code	221	checkpoint_path	active_or_text	checkpoint_path: Path = DEFAULT_CHECKPOINT_PATH,
proteinmpnn_ddg_recovery/recovered_v6v2.py	current_recovery_code	230	checkpoint_path	active_or_text	checkpoint_path = Path(checkpoint_path)
proteinmpnn_ddg_recovery/recovered_v6v2.py	current_recovery_code	231	checkpoint_path	active_or_text	checkpoint = torch.load(checkpoint_path, map_location=device)
proteinmpnn_ddg_recovery/recovered_v6v2.py	current_recovery_code	232	ProteinMPNN(	active_or_text	model = utils.ProteinMPNN(
proteinmpnn_ddg_recovery/recovered_v6v2.py	current_recovery_code	252	checkpoint_path	active_or_text	checkpoint_path=checkpoint_path,
reproduction_inputs/proteinmpnn_checkpoints/README.md	reproduction_input_note_or_data	6	v_48_020,vanilla_model_weights	commented	## `vanilla_model_weights/v_48_020.pt`
reproduction_inputs/proteinmpnn_checkpoints/README.md	reproduction_input_note_or_data	9	v_48_020,vanilla_model_weights	active_or_text	`drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt`
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	58	v_48_002	active_or_text	"""v_48_002"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	59	v_48_010	active_or_text	"""v_48_010"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	60	v_48_020	active_or_text	"""v_48_020"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	61	v_48_030	active_or_text	"""v_48_030"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	62	model_name	active_or_text	"""model_name"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	63	checkpoint_path	active_or_text	"""checkpoint_path"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	64	weights_path	active_or_text	"""weights_path"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	65	vanilla_model_weights	active_or_text	"""vanilla_model_weights"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	66	ca_model_weights	active_or_text	"""ca_model_weights"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	67	ProteinMPNN(	active_or_text	"""ProteinMPNN("","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	68	protein_mpnn_utils	active_or_text	"""protein_mpnn_utils"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	535	protein_mpnn_utils	active_or_text	"""vanilla_proteinmpnn/protein_mpnn_utils.py"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	537	v_48_020,vanilla_model_weights	active_or_text	"""vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	538	protein_mpnn_utils	active_or_text	"""ca_proteinmpnn/protein_mpnn_utils.py"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	539	v_48_020,ca_model_weights	active_or_text	"""ca_proteinmpnn/ca_model_weights/v_48_020.pt"","
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	650	v_48_020	active_or_text	"if ""v_48_020"" in str(row[""line_text""]) or ""v_48_020"" in str(row[""terms""])"
scripts/inventory_protein_mpnn_digging_artifacts.py	current_recovery_code	687	v_48_020	active_or_text	"f""- Checkpoint usage lines mentioning `v_48_020` were found: `{len(v48_020_rows)}`."","
scripts/inventory_tensor_extraction_codeblocks.py	current_recovery_code	51	protein_mpnn_utils	active_or_text	"""vanilla_proteinmpnn/protein_mpnn_utils.py"","
scripts/inventory_tensor_extraction_codeblocks.py	current_recovery_code	53	protein_mpnn_utils	active_or_text	"""ca_proteinmpnn/protein_mpnn_utils.py"","
scripts/inventory_tensor_extraction_codeblocks.py	current_recovery_code	386	protein_mpnn_utils	active_or_text	"r""(ProteinMPNNTesting|S921_ProteinMPNNTesting|S669_ProteinMPNNTesting|Ssym_ProteinMPNNTesting|protein_mpnn_utils|protein_mpnn_run)"""
scripts/inventory_tensor_extraction_codeblocks.py	current_recovery_code	445	protein_mpnn_utils	active_or_text	"if path.name == ""protein_mpnn_utils.py"" and ""def return_neighbor_info"" in text:"
scripts/smoke_test_ssym_tensor_extraction.py	current_recovery_code	111	checkpoint_path	active_or_text	"f""- Checkpoint: `{runtime_summary['checkpoint_path']}`"","
scripts/smoke_test_ssym_tensor_extraction.py	current_recovery_code	185	checkpoint_path	active_or_text	"""checkpoint_path"": str(runtime.checkpoint_path.relative_to(WORKSPACE_ROOT)),"
scripts/test_ssym_tensor_extraction_all_entries.py	current_recovery_code	118	checkpoint_path	active_or_text	"""checkpoint_path"": str(runtime.checkpoint_path.relative_to(WORKSPACE_ROOT)),"
scripts/test_ssym_tensor_extraction_all_entries.py	current_recovery_code	165	checkpoint_path	active_or_text	"f""- Checkpoint: `{summary['runtime']['checkpoint_path']}`"","
workspace_operations/WORKSPACE_GIT_TRACKING.md	workspace_operations_note	33	v_48_020,vanilla_model_weights	note_or_generated_inventory	`reproduction_inputs/proteinmpnn_checkpoints/vanilla_model_weights/v_48_020.pt`.
